family_code,workbook_role,workbook_name,worksheet_name,header_row,first_data_row,last_data_row,description_column,code_column,hex_column,confidence,reason
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AX,,,medium,"Description-like header '=index(table4[],match(ax31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AY,,,medium,"Description-like header '=index(table4[],match(ay31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,AZ,,,medium,"Description-like header '=index(table4[],match(az31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BA,,,medium,"Description-like header '=index(table4[],match(ba31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BB,,,medium,"Description-like header '=index(table4[],match(bb31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BC,,,medium,"Description-like header '=index(table4[],match(bc31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BD,,,medium,"Description-like header '=index(table4[],match(bd31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BE,,,medium,"Description-like header '=index(table4[],match(be31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BF,,,medium,"Description-like header '=index(table4[],match(bf31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BG,,,medium,"Description-like header '=index(table4[],match(bg31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BH,,,medium,"Description-like header '=index(table4[],match(bh31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BI,,,medium,"Description-like header '=index(table4[],match(bi31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BJ,,,medium,"Description-like header '=index(table4[],match(bj31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BK,,,medium,"Description-like header '=index(table4[],match(bk31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BL,,,medium,"Description-like header '=index(table4[],match(bl31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BM,,,medium,"Description-like header '=index(table4[],match(bm31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BN,,,medium,"Description-like header '=index(table4[],match(bn31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BO,,,medium,"Description-like header '=index(table4[],match(bo31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,32,33,78,BP,,,medium,"Description-like header '=index(table4[],match(bp31,table4[[ansi size]:[ansi size]],0),match(""group"",table4[#headers],0))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,33,34,69,B,,,medium,Description-like header 'pump material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,ROM_Data,34,35,69,B,,,medium,Description-like header 'shaft material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,15,16,161,B,,,medium,Description-like header 'fluid description:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,20,23,67,D,,,medium,"Description-like header '=if('price check'!b74=""no"",""no solids present"",if(or('price check'!b74="""",'price check'!b74=""enter name, misc., or unknown""),""no solids information provided; assumed to be negligible"", concatenate(if(isnumber('price check'!c74),concatenate('price check'!c74*100,""%""),'price check'!c74),"" "",'price check'!b74,"" - "",if(or('price check'!b75="""",'price check'!c75=""""),""unknown size"",concatenate('price check'!b75,"" "",'price check'!c75)))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,22,23,131,C,,,medium,Description-like header 'fybroc® component description'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,22,23,128,M,,,medium,Description-like header 'fybroc® component description'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,22,23,84,X,,,medium,Description-like header 'fybroc® component description'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,22,23,84,AI,,,medium,Description-like header 'fybroc® component description'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,23,24,161,B,,,medium,Description-like header 'pump series:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,23,24,131,E,,,medium,"Description-like header '=concatenate(if(and(or('price check'!b25=5500,'price check'!b25=7500),index(table4[],match('price check'!b26,table4[ansi size],0),match(""discharge"",table4[#headers],0))<2),""2in 150# "",concatenate(index(table4[],match('price check'!b26,table4[ansi size],0),match(""discharge"",table4[#headers],0)),""in 150# "")),if(isnumber(match(""din/iso flanges"",'price check'!b92:b101,0)),""din/iso flange"",if(isnumber(match(""jis flanges"",'price check'!b92:b101,0)),""jis flange"",""ansi flange"")))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,24,25,161,B,,,medium,Description-like header 'size:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,24,25,131,E,,,medium,"Description-like header '=concatenate(index(table4[],match('price check'!b26,table4[ansi size],0),match(""suction"",table4[#headers],0)),""in 150# "",if(isnumber(match(""din/iso flanges"",'price check'!b92:b101,0)),""din/iso flange"",if(isnumber(match(""jis flanges"",'price check'!b92:b101,0)),""jis flange"",""ansi flange"")))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,38,39,131,C,,,medium,"Description-like header '=substitute(substitute(if('price check'!b92<>"""",if('price check'!b92=adders!b$53,'price check'!b92&"" (for controlled materials only)"",'price check'!b92),""""),""casing drains"",iferror(if('price check'!b$27=1,""1/4in npt casing drains"",""1/2in npt casing drains""),""casing drains"")),""suction & discharge gauge taps"",""1/4in npt suction & discharge gauge taps"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,39,40,131,C,,,medium,"Description-like header '=substitute(substitute(if('price check'!b93<>"""",if('price check'!b93=adders!b$53,'price check'!b93&"" (for controlled materials only)"",'price check'!b93),""""),""casing drains"",iferror(if('price check'!b$27=1,""1/4in npt casing drains"",""1/2in npt casing drains""),""casing drains"")),""suction & discharge gauge taps"",""1/4in npt suction & discharge gauge taps"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Formal Quote,40,41,131,C,,,medium,"Description-like header '=substitute(substitute(if('price check'!b94<>"""",if('price check'!b94=adders!b$53,'price check'!b94&"" (for controlled materials only)"",'price check'!b94),""""),""casing drains"",iferror(if('price check'!b$27=1,""1/4in npt casing drains"",""1/2in npt casing drains""),""casing drains"")),""suction & discharge gauge taps"",""1/4in npt suction & discharge gauge taps"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,7,8,52,D,,,medium,Description-like header 'pump description'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,8,11,52,D,,,medium,"Description-like header '=if(d11 = """", """",if(or('price check'!b25=5500, 'price check'!b25=5530, 'price check'!b25=7530, 'price check'!b25=7500, 'price check'!b25=6000, 'price check'!b25=8500),""this sheet is for horizontal pumps only"", _xlfn.concat(if(_xlfn.floor.math(d11/100) = 15, ""ansi horizontal centrifugal pump"", if(_xlfn.floor.math(d11/100) =16, ""self-priming centrifugal pump"", if(_xlfn.floor.math(d11/100) =25, ""mag-drive centrifugal pump"", if(_xlfn.floor.math(d11/100) =26, ""self-priming mag-drive centrifugal pump"", if(_xlfn.floor.math(d11/100) =30, ""recessed impeller centrifugal pump"", ""did you pick a 500 series? why on earth would you do that?""))))),if(_xlfn.floor.math((d11-50)/100)=_xlfn.floor.math(d11/100), "" (isometric flanges and shaft)"",if(_xlfn.floor.math((d11-30)/100)=_xlfn.floor.math(d11/100), "" (close coupled)"", """")))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,10,16,41,O,,,medium,"Description-like header '=if(and('price check'!b25<>"""", 'price check'!b26<>""""), iferror(index('spec. tbls.'!e2:am14, match('price check'!b25, 'spec. tbls.'!e2:e14, 0), match('price check'!b26, 'spec. tbls.'!e2:am2, 0)), if(_xlfn.floor.math('price check'!b25/100) = _xlfn.floor.math(('price check'!b25-50)/100),iferror(index('spec. tbls.'!e2:am14, match('price check'!b25 - 50, 'spec. tbls.'!e2:e14, 0), match('price check'!b26, 'spec. tbls.'!e2:am2, 0)), ""not a viable iec size""), if('price check'!b25 = 6000,iferror(index('spec. tbls.'!e2:am14, 9, match('price check'!b26, 'spec. tbls.'!e2:am2, 0)), ""not a viable size""), if('price check'!b25= 500, ""no, do not, you should not configure a 500 series"", ""i don't even know how you got here"")))), ""enter series and size"")'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,11,12,50,C,,,medium,Description-like header 'series'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,12,13,50,C,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,13,14,50,C,,,medium,Description-like header 'pump material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,14,15,50,C,,,medium,Description-like header 'shaft material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,17,18,52,F,,,medium,Description-like header 'motor option'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,23,24,50,C,,,medium,Description-like header 'seal option'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,25,26,50,C,,,medium,Description-like header 'seal materials'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,25,26,49,L,,,medium,"Description-like header 'elaborate on baseplate options: #1 bare baseplate only; no hardware, risers or guard; drilled for pump only. #2 hardware and riser kit only; no coupling guard. #3 standard coupling guard only – powder coated steel. add $243 list to above option #3 or #5 prices for 316ss guard if required. #4 baseplate with hardware and risers only; no coupling guard. #5 complete baseplate assembly: includes all hardware, risers and guard. option #5 prices are only applicable when fybroc supplies the complete package (pump, seal, coupling, guard, baseplate & motor)'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,28,29,50,C,,,medium,Description-like header 'options'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,28,52,52,F,,,medium,Description-like header 'motor options'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,30,31,50,C,,,medium,Description-like header 'coupling options'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,30,31,49,L,,,medium,"Description-like header 'if a shaft grounding ring is being used, it drives the ""motor control"" option (initially stated as a question for the applications datasheet, kept in to show if the pump is vfd compatible)'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,32,33,49,L,,L,high,"Description-like header 'how to handle motor options (3 options shown in the smart number, 5 options listed in spec sheet, 7 options listen in m-$)'. Hex/code-like header at L32."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,33,34,49,L,,,medium,"Description-like header 'note at the end of options section saying ""baseplate and coupling to be used with provided motor spec"" + what else to apply this to within this sheet'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,35,45,49,L,,,medium,"Description-like header 'instead of wet end kit as a cell option, add logic to specify in the not included specced options of what it is'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Horizontal,37,38,38,B,,,medium,Description-like header 'additional pump options/adders:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,7,8,33,D,,,medium,Description-like header 'pump description'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,11,12,46,C,,,medium,Description-like header 'series'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,12,13,46,C,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,13,14,46,C,,,medium,Description-like header 'pump material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,13,14,43,F,,,medium,Description-like header 'motor options'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,14,15,46,C,,,medium,Description-like header 'shaft material'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,23,40,43,F,,,medium,Description-like header 'motor options'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,24,25,46,C,,,medium,Description-like header 'options'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,25,26,46,C,,,medium,Description-like header 'coupling options'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,26,27,33,D,,,medium,"Description-like header '=if('price check'!b39 = """", """",if('price check'!b39 = ""yes"", ""bowl strainer"", if('price check'!b39 = ""no"", ""no strainer"", if('price check'!b39 = ""flat screen strainer"",if('price check'!c39 = ""mat'l?"", ""select material"", _xlfn.concat('price check'!c39, "" flat screen strainer"")),""tbd""))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Fybroc Vertical,34,35,35,B,,,medium,Description-like header 'additional pump options/adders:'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Spec. Tbls.,2,3,37,B,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Spec. Tbls.,2,3,24,E,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Spec. Tbls.,18,19,23,G,,,medium,Description-like header 'option #1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Spec. Tbls.,19,20,23,G,,,medium,Description-like header 'option #2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Spec. Tbls.,20,21,23,G,,,medium,Description-like header 'option #3'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Spec. Tbls.,21,22,23,G,,,medium,Description-like header 'option #4'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Spec. Tbls.,22,23,23,G,,,medium,Description-like header 'option #5'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,489,B,,,medium,Description-like header 'ansi size selector'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,G,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,H,,,medium,Description-like header '8500 series'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,N,,,medium,Description-like header 'size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,496,O,,,medium,Description-like header '1500-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,P,,,medium,Description-like header '1530-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,Q,,,medium,Description-like header '1550-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,502,R,,,medium,Description-like header '1600-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,S,,,medium,Description-like header '1630-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,T,,,medium,Description-like header '1650-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,490,U,,,medium,Description-like header '2530-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,V,,,medium,Description-like header '2630-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,W,,,medium,Description-like header '3000-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,490,X,,,medium,Description-like header '5500-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,Y,,,medium,Description-like header '5530-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,Z,,,medium,Description-like header '6000-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,490,AA,,,medium,Description-like header '7500-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,AB,,,medium,Description-like header '7530-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,26,27,512,AC,,,medium,Description-like header '2580-size'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,27,28,489,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g27,if('price check'!$b$25="""",$n27,index(table156[],1,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,27,28,527,F,,,medium,"Description-like header '=if(or('price check'!b25=1500,'price check'!b25=1550), vlookup('price check'!b26,table19[[size (ansi)]:[1500]],2,false), if('price check'!b25=1530, vlookup('price check'!b26,table19[[size (ansi)]:[1530]],3,false), if(or('price check'!b25=1600,'price check'!b25=1650), vlookup('price check'!b26,table19[[size (ansi)]:[1600]],4,false), if('price check'!b25=1630, vlookup('price check'!b26,table19[[size (ansi)]:[1630]],5,false),""*""))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,28,29,489,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g28,if('price check'!$b$25="""",$n28,index(table156[],2,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,29,30,489,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g29,if('price check'!$b$25="""",$n29,index(table156[],3,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,30,31,489,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g30,if('price check'!$b$25="""",$n30,index(table156[],4,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,31,32,489,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g31,if('price check'!$b$25="""",$n31,index(table156[],5,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,32,33,532,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g32,if('price check'!$b$25="""",$n32,index(table156[],6,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,33,34,533,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g33,if('price check'!$b$25="""",$n33,index(table156[],7,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,34,35,534,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g34,if('price check'!$b$25="""",$n34,index(table156[],8,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,35,36,535,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g35,if('price check'!$b$25="""",$n35,index(table156[],9,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,36,37,536,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g36,if('price check'!$b$25="""",$n36,index(table156[],10,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,37,38,537,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g37,if('price check'!$b$25="""",$n37,index(table156[],11,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,37,38,531,F,,,medium,"Description-like header '=if('price check'!b25=2500, vlookup('price check'!b26,table41[[size (ansi)]:[2500]],2,false),if('price check'!b25=2530, vlookup('price check'!b26,table41[[size (ansi)]:[2530]],3,false),""*""))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,38,39,538,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g38,if('price check'!$b$25="""",$n38,index(table156[],12,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,39,40,539,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g39,if('price check'!$b$25="""",$n39,index(table156[],13,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Tables,40,41,540,B,,,medium,"Description-like header '=if('price check'!$b$25=8500,$g40,if('price check'!$b$25="""",$n40,index(table156[],14,match(concatenate('price check'!$b$25,""-size""),table156[#headers],0))))'."
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,6,7,366,A,,,medium,Description-like header '$ - option #1:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,7,8,366,A,,,medium,Description-like header 'option #1:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,8,9,366,A,,,medium,Description-like header '$ - option #1(drilled for motor):group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,9,10,366,A,,,medium,Description-like header 'option #1(drilled for motor):group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,10,11,366,A,,,medium,Description-like header '$ - option #1(w/ 303ss h/w):group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,11,12,366,A,,,medium,Description-like header 'option #1(w/ 303ss h/w):group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,12,13,366,A,,,medium,Description-like header '$ - option #2:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,13,14,366,A,,,medium,Description-like header 'option #2:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,14,15,366,A,,,medium,Description-like header '$ - option #3:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,15,16,366,A,,,medium,Description-like header 'option #3:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,16,17,366,A,,,medium,Description-like header '$ - option #4:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,17,18,366,A,,,medium,Description-like header 'option #4:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,18,19,366,A,,,medium,Description-like header 'option #4:group 1-all 316ss'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,19,20,366,A,,,medium,Description-like header '$ - option #5:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,20,21,366,A,,,medium,Description-like header 'option #5:group 1'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,21,22,366,A,,,medium,Description-like header 'option #5:group 1-316ss h/w only'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,22,23,366,A,,,medium,Description-like header 'option #5:group 1-all 316ss'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,23,24,366,A,,,medium,Description-like header '$ - option #1:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,24,25,366,A,,,medium,Description-like header 'option #1:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,25,26,366,A,,,medium,Description-like header '$ - option #1(drilled for motor):group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,26,27,366,A,,,medium,Description-like header 'option #1(drilled for motor):group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,27,28,366,A,,,medium,Description-like header '$ - option #1(w/ 303ss h/w):group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,28,29,366,A,,,medium,Description-like header 'option #1(w/ 303ss h/w):group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,29,30,366,A,,,medium,Description-like header '$ - option #2:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,30,31,366,A,,,medium,Description-like header 'option #2:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,31,32,366,A,,,medium,Description-like header '$ - option #3:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,32,33,366,A,,,medium,Description-like header 'option #3:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,33,34,366,A,,,medium,Description-like header '$ - option #4:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,34,35,366,A,,,medium,Description-like header 'option #4:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,35,36,366,A,,,medium,Description-like header 'option #4:group 2-all 316ss'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,36,37,366,A,,,medium,Description-like header '$ - option #5:group 2'.
FYBROC,pricing_and_quote,Price Estimator-Fybroc.xlsm,Baseplate,37,38,366,A,,,medium,Description-like header 'option #5:group 2'.
